image,url,brandLogo,brandUrl,model,description,price
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 1 AIRCON- R32 RKM42PVMGFTKM42PVM,SMART ENVI 14000 BTU 2 TICKS,1559
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 1 AIRCON- R32 RKM60XVMG/FTKM60XVMG,SMART ENVI 22000 BTU 3 TICKS,2329
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 1 AIRCON- R32 RKM50XVMG/FTKM50XVMG,SMART ENVI 18000 BTU 3 TICKS,1909
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/3XCTKM25VVMG/1XCTKM60VVMG-PROMO,3X9000 & X22000 BTU,5209
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/2XCTKM25VVMG/2XCTKM35VVMG-PROMO,2X9000 & 2X12000 BTU,5129
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/1XCTKM25VVMG/1XCTKM35/2XCTKM50-PROMO,"1X9000, 1X12000 & 2X18000 BTU",5339
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/2XCTKM35VVMG/2XCTKM50VVMG-PROMO,2X12000 & 2X18000 BTU,5389
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/2XCTKM25VVMG/3XCTKM35VVMG-PROMO,2X9000 & 3X12000 BTU,5979
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/3XCTKM25VVMG/1XCTKM35/1XCTKM50-PROMO,"3X9000, 1X12000 & 1X18000 BTU",5999
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/3XCTKM25VVMG/2XCTKM35VVMG-PROMO,3X9000 & 2X12000 BTU,5929
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/4XCTKM25VVMG/1XCTKM60VVMG-PROMO,4X9000 & 1X22000 BTU,5999
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/4XCTKM25VVMG/1XCTKM50VVMG-PROMO,4X9000 & 1X18000 BTU,5949
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/4XCTKM25VVMG/1XCTKM35VVMG-PROMO,4X9000 & 1X12000 BTU,5869
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/5XCTKM25VVMG-PROMO,5X9000 BTU,5819
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/2XCTKM25VVMG/3XCTKM35VVMG,2X9000 & 3X12000 BTU,6209
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/3XCTKM25VVMG/1XCTKM35VVMG/1XCTKM50VVMG,"3X9000, 1X12000 & 1X18000 BTU",6229
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/3XCTKM25VVMG/2XCTKM35VVMG,3X9000 & 2X12000 BTU,6159
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/4XCTKM25VVMG/1XCTKM60VVMG,4X9000 & 1X22000 BTU,6229
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/4XCTKM25VVMG/1XCTKM50VVMG,4X9000 & 1X18000 BTU,6179
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 5 AIRCON - WIFI MKM100VVMG/5XCTKM25VVMG,5X9000 BTU,6049
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/3XCTKM35VVMG/1XCTKM50VVMG,3X12000 & 1X18000 BTU,5549
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/1XCTKM25VVMG/1XCTKM35VVMG/2XCTKM50VVMG,"1X9000, 1X12000 & 2X18000 BTU",5569
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/1XCTKM25VVMG/2XCTKM35VVMG/1XCTKM60VVMG,"1X9000, 2X12000 & 1X22000 BTU",5549
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/1XCTKM25VVMG/2XCTKM35VVMG/1XCTKM50VVMG,"1X9000, 2X12000 & 1X18000 BTU",5489
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/1XCTKM25VVMG/3XCTKM35VVMG,1X9000 & 3X12000 BTU,5419
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/2XCTKM25VVMG/1XCTKM50VVMG/1XCTKM60VVMG,"2X9000, 1X18000 & 1X22000 BTU",5569
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/2XCTKM25VVMG/2XCTKM50VVMG,2X9000 & 2X18000 BTU,5519
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/2XCTKM25VVMG/1XCTKM35VVMG/1XCTKM71VVMG,"2X9000, 1X12000 & 1X24000 BTU",5539
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/2XCTKM25VVMG/1XCTKM35VVMG/1XCTKM60VVMG,"2X9000, 1X12000 & 1X22000 BTU",5489
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/2XCTKM25VVMG/2XCTKM35VVMG,2X9000 & 2X12000 BTU,5359
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/3XCTKM25VVMG/1XCTKM71VVMG,3X9000 & 1X24000 BTU,5479
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/3XCTKM25VVMG/1XCTKM60VVMG,3X9000 & 1X22000 BTU,5439
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/3XCTKM25VVMG/1XCTKM50VVMG,3X9000 & 1X18000 BTU,5389
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/3XCTKM25VVMG/1XCTKM35VVMG,3X9000 & 1X12000 BTU,5309
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/4XCTKM35VVMG,4X12000 BTU,5469
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM100VVMG/4XCTKM25VVMG,4X9000 BTU,5259
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM50/1XCTKM71-PROMO,"2X9000, 1X18000 & 1X24000 BTU",4799
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/3XCTKM35VVMG/1XCTKM50VVMG-PROMO,3X12000 & 1X18000 BTU,4729
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/4XCTKM35VVMG-PROMO,4X12000 BTU,4649
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/2XCTKM35/1XCTKM60-PROMO,"1X9000, 2X12000 & 1X22000 BTU",4729
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/2XCTKM35/1XCTKM50-PROMO,"1X9000, 2X12000 & 1X18000 BTU",4679
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/3XCTKM35VVMG-PROMO,1X9000 & 3X12000 BTU,4599
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/2XCTKM50VVMG-PROMO,2X9000 & 2X18000 BTU,4699
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM35/1XCTKM71-PROMO,"2X9000, 1X12000 & 1X24000 BTU",4719
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM35/1XCTKM60-PROMO,"2X9000, 1X12000 & 1X22000 BTU",4679
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM35/1XCTKM50-PROMO,"2X9000, 1X12000 & 1X18000 BTU",4619
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/2XCTKM35VVMG-PROMO,2X9000 & 2X12000 BTU,4549
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/3XCTKM25VVMG/1XCTKM71VVMG-PROMO,3X9000 & 1X24000 BTU,4669
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/3XCTKM25VVMG/1XCTKM60VVMG-PROMO,3X9000 & 1X22000 BTU,4619
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/3XCTKM25VVMG/1XCTKM50VVMG-PROMO,3X9000 & 1X18000 BTU,4569
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/3XCTKM25VVMG/1XCTKM35VVMG-PROMO,3X9000 & 1X12000 BTU,4489
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/4XCTKM25VVMG-PROMO,4X9000 BTU,4439
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/3XCTKM50VVMG-PROMO,3X18000 BTU,4049
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM35VVMG/2XCTKM60VVMG-PROMO,1X12000 & 2X22000 BTU,4079
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM35VVMG/1XCTKM50/1XCTKM71-PROMO,"1X12000, 1X18000 & 1X24000 BTU",4069
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM35VVMG/1XCTKM50/1XCTKM60-PROMO,"1X12000, 1X18000 & 1X22000 BTU",4029
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM35VVMG/2XCTKM50VVMG-PROMO,1X12000 & 2X18000 BTU,3969
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM35VVMG/1XCTKM71VVMG-PROMO,2X12000 & 1X24000 BTU,3989
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM35VVMG/1XCTKM60VVMG-PROMO,2X12000 & 1X22000 BTU,3949
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM35VVMG/1XCTKM50VVMG-PROMO,2X12000 & 1X18000 BTU,3899
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM60/1XCTKM71-PROMO,"1X9000, 1X22000 & 1X24000 BTU",4069
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/2XCTKM60VVMG-PROMO,1X9000 & 2X22000 BTU,4029
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM50/1XCTKM71-PROMO,"1X9000, 1X18000 & 1X24000 BTU",4019
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM50/1XCTKM60-PROMO,"1X9000, 1X18000 & 1X22000 BTU",3969
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/2XCTKM50VVMG-PROMO,1X9000 & 2X18000 BTU,3919
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM35/1XCTKM71-PROMO,"1X9000, 1X12000 & 1X24000 BTU",3939
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM35/1XCTKM60-PROMO,"1X9000, 1X12000 & 1X22000 BTU",3899
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM35/1XCTKM50-PROMO,"1X9000, 1X12000 & 1X18000 BTU",3839
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/3XCTKM35VVMG-PROMO,3X12000 BTU,3819
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM71VVMG-PROMO,2X9000 & 1X24000 BTU,3889
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM60VVMG-PROMO,2X9000 & 1X22000 BTU,3839
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM50VVMG-PROMO,2X9000 & 1X18000 BTU,3789
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM35VVMG-PROMO,2X9000 & 1X12000 BTU,3709
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/2XCTKM35VVMG-PROMO,1X9000 & 2X12000 BTU,3769
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/3XCTKM25VVMG-PROMO,3X9000 BTU,3659
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/3XCTKM35VVMG/1XCTKM50VVMG,3X12000 & 1X18000 BTU,4619
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/4XCTKM35VVMG,4X12000 BTU,4539
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/2XCTKM35VVMG/1XCTKM60VVMG,"1X9000, 2X12000 & 1X22000 BTU",4619
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/2XCTKM35VVMG/1XCTKM50VVMG,"1X9000, 2X12000 & 1X18000 BTU",4569
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/3XCTKM35VVMG,1X9000 & 3X12000 BTU,4489
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/2XCTKM50VVMG,2X9000 & 2X18000 BTU,4589
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM35VVMG/1XCTKM71VVMG,"2X9000, 1X12000 & 1X24000 BTU",4609
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM35VVMG/1XCTKM60VVMG,"2X9000, 1X12000 & 1X22000 BTU",4569
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/1XCTKM35VVMG/1XCTKM50VVMG,"2X9000, 1X12000 & 1X18000 BTU",4509
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/2XCTKM25VVMG/2XCTKM35VVMG,2X9000 & 2X12000 BTU,4439
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/3XCTKM25VVMG/1XCTKM71VVMG,3X9000 & 1X24000 BTU,4559
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/3XCTKM25VVMG/1XCTKM60VVMG,3X9000 & 1X22000 BTU,4509
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/3XCTKM25VVMG/1XCTKM50VVMG,3X9000 & 1X18000 BTU,4459
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/3XCTKM25VVMG/1XCTKM35VVMG,3X9000 & 1X12000 BTU,4379
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 4 AIRCON - WIFI MKM85VVMG/4XCTKM25VVMG,4X9000 BTU,4329
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/3XCTKM50VVMG,3X18000 BTU,3939
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM35VVMG/2XCTKM60VVMG,1X12000 & 2X22000 BTU,3969
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM35VVMG/1XCTKM50VVMG/1XCTKM71VVMG,"1X12000, 1X18000 & 1X24000 BTU",3959
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM35VVMG/1XCTKM50VVMG/1XCTKM60VVMG,"1X12000, 1X18000 & 1X22000 BTU",3919
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM35VVMG/2XCTKM50VVMG,1X12000 & 2X18000 BTU,3859
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM35VVMG/1XCTKM71VVMG,2X12000 & 1X24000 BTU,3879
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM35VVMG/1XCTKM60VVMG,2X12000 & 1X22000 BTU,3839
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/2XCTKM35VVMG/1XCTKM50VVMG,2X12000 & 1X18000 BTU,3789
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM60VVMG/1XCTKM71VVMG,"1X9000, 1X22000 & 1X24000 BTU",3959
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/2XCTKM60VVMG,1X9000 & 2X22000 BTU,3919
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM50VVMG/1XCTKM71VVMG,"1X9000, 1X18000 & 1X24000 BTU",3909
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM50VVMG/1XCTKM60VVMG,"1X9000, 1X18000 & 1X22000 BTU",3859
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/2XCTKM50VVMG,1X9000 & 2X18000 BTU,3809
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM35VVMG/1XCTKM71VVMG,"1X9000, 1X12000 & 1X24000 BTU",3829
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM35VVMG/1XCTKM60VVMG,"1X9000, 1X12000 & 1X22000 BTU",3789
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/1XCTKM25VVMG/1XCTKM35VVMG/1XCTKM50VVMG,"1X9000, 1X12000 & 1X18000 BTU",3729
/aircon/stock.png,https://www.daikin.com.sg/,/brands/daikin.png,https://www.daikin.com.sg/,DAIKIN SYSTEM 3 AIRCON - WIFI MKM85VVMG/3XCTKM35VVMG,3X12000 BTU,3709
